Unnamed: 0,task_types,graph_url,item_ids,graph_types,question,graph_types_ctl,task_types_ctl,test_name,open_answer,prop_correct,controlled
368,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1sex_facetstate_reorderalph_colorgrey20.png,HOLF_369,barchart,"On average, how much longer does it take women to complete the race relative to men? ",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
369,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1genre_facetnone_reorderalph_colorgrey20.png,HOLF_370,barchart,"Within Drama movies, how much higher are ratings from the decade with the highest ratings compared to the decade with the lowest ratings? ",Bar chart,determine_range,HOLF,open-answer,0.0,1
370,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1decade_facetoccRole_reorderlarge_to_small_colorgrey20.png,HOLF_371,barchart,"On average, how much higher is the injury severity level of backseat passengers compared to drivers?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
371,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1decade_facetnone_reorderalph_colorgrey20.png,HOLF_372,barchart,"On average, how much higher are ratings of Drama movies compared to the Comedy movies? ",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
372,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/star/star_x1class_type_facetnone_reorderalph_colorgrey20.png,HOLF_373,barchart,"On average, how much higher are reading scores by 3rd graders in regular-sized classrooms compared to kindergarteners in regular-sized classrooms?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
373,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/flights/flights_x1carrier_facetnone_reorderalph_colorgrey20.png,HOLF_374,barchart,How much further does the airline traveling the longest distance travel compared to the airline traveling the shortest distance?,Bar chart,determine_range,HOLF,open-answer,0.42857142857142855,1
374,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1genre_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_375,barchart,"Within Drama movies, how much higher are ratings from the decade with the highest ratings compared to the decade with the lowest ratings? ",Bar chart,determine_range,HOLF,open-answer,0.0,1
375,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/race/race_x1state_facetnone_reorderlarge_to_small_colorgrey20.png,HOLF_376,barchart,"On average, how long does it take women from DC to complete the race?",Bar chart,retrieve_value,HOLF,open-answer,0.0,1
376,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/happiness/happiness_x1happy_facetregion_reorderalph_colorgrey20.png,HOLF_377,barchart,"On average, how much higher is the education level of people living in the South who report being unhappy compared to those who report being very happy? ",Bar chart,make_comparisons,HOLF,open-answer,0.42857142857142855,1
377,retrieve_value,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1name_facetnone_reorderalph_colorgrey20.png,HOLF_378,barchart,"On average, how many miles per hour are storms categorized as tropical storms?",Bar chart,retrieve_value,HOLF,open-answer,0.14285714285714285,1
378,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1occRole_facetdecade_reorderalph_colorgrey20.png,HOLF_379,barchart,"Within of injuries involving backseat passengers, how much higher is the injury severity level in the decade with the higher severity compared to the decade with the lower severity? ",Bar chart,determine_range,HOLF,open-answer,0.7142857142857143,1
379,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetname_reorderlarge_to_small_colorgrey20.png,HOLF_380,barchart,"On average, how many more orders are made of large pizzas compared to small pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.0,1
380,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/storms/storms_x1name_facetstatus_reorderlarge_to_small_colorgrey20.png,HOLF_381,barchart,"Within storms categorized as hurricanes, how many more miles per hour was the fastest storm compared to the slowest storm? ",Bar chart,determine_range,HOLF,open-answer,0.5,1
381,make_comparisons,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/pizza/pizza_x1size_facetname_reorderlarge_to_small_colorgrey20.png,HOLF_382,barchart,"On average, how many more orders of large pepperoni pizzas are made compared to large Hawaiian pizzas?",Bar chart,make_comparisons,HOLF,open-answer,0.5,1
382,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/accidents/accidents_x1occRole_facetdecade_reorderlarge_to_small_colorgrey20.png,HOLF_383,barchart,How much higher is the injury severity level of accidents in the decade with the higher severity compared to the lower severity?,Bar chart,determine_range,HOLF,open-answer,0.0,1
383,determine_range,https://data-visualization-benchmark.s3.us-west-2.amazonaws.com/holf/images/movies/movies_x1genre_facetnone_reorderalph_colorgrey20.png,HOLF_384,barchart,How much higher are ratings of movies from the decade with the highest ratings compared to the decade with the lowest ratings?,Bar chart,determine_range,HOLF,open-answer,0.0,1
